eventID,postID,postCategories,postPriority
48,1159212034715766784,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats']",Low
48,1159215041574555652,"['FirstPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",Low
44,1159222404977176579,['Irrelevant'],Low
44,1159225448078987264,['Irrelevant'],Low
48,1159227072243519489,['Irrelevant'],Low
48,1159229804350267393,['Irrelevant'],Low
48,1159232480249098244,['Irrelevant'],Low
44,1159236818518327307,['Irrelevant'],Low
48,1159249379208810497,['Irrelevant'],Low
48,1159257532323553287,['Irrelevant'],Low
48,1159270968751218688,"['FirstPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",High
48,1159272597592240129,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid']",Low
44,1159280466354167810,['Irrelevant'],Low
48,1159281099559882753,['Irrelevant'],Low
44,1159283060136976385,['Irrelevant'],Low
48,1159283163652378624,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'MultimediaShare', 'Factoid']",Low
44,1159292588978950144,['Irrelevant'],Low
44,1159292935596326913,['Irrelevant'],Low
44,1159294302952071168,['Irrelevant'],Low
43,1159295355000778754,"['Weather', 'Location', 'Hashtags', 'News']",Low
43,1159296064907894784,"['Weather', 'Location', 'Hashtags', 'News']",Low
48,1159316825106071553,['Irrelevant'],Low
48,1159327648675487744,['Irrelevant'],Low
43,1159336680064557056,"['Weather', 'Location', 'Hashtags', 'News']",High
48,1159345191389712385,['Irrelevant'],Low
43,1159350527353737216,"['Weather', 'Location', 'Factoid', 'Hashtags', 'News']",Medium
48,1159351121401565185,['Irrelevant'],Low
43,1159351366688681985,"['Weather', 'Location', 'Factoid', 'Hashtags', 'News']",Medium
48,1159357921710358532,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags']",Low
43,1159358275348942848,"['FirstPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159363499299987456,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159363819463831552,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
48,1159369012205146112,"['Weather', 'Location', 'ContextualInformation']",Low
48,1159371604763324416,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags']",Low
43,1159374517489111040,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159377155542810624,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159377600604585985,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
48,1159378268870598658,"['FirstPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Official']",High
48,1159379007911026689,['Irrelevant'],Low
43,1159379263792959488,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159385015886610432,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159399972229398528,"['ThirdPartyObservation', 'Location', 'Hashtags']",Low
48,1159406081870913536,"['ThirdPartyObservation', 'Weather', 'Location']",Low
48,1159406658948337666,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Low
43,1159407798515408901,['Irrelevant'],Low
43,1159408482245738496,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",High
48,1159410391572611072,['Irrelevant'],Low
48,1159416469727223808,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'ContextualInformation']",Low
48,1159421031720849409,"['Weather', 'Location', 'EmergingThreats']",Low
48,1159421418309898242,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159421577718566913,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159421657389391873,['Irrelevant'],Low
48,1159422022470045699,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159426307702132737,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
48,1159431365512876033,['Irrelevant'],Low
43,1159432001209978882,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159433521988902912,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159434549849460738,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
48,1159442691060568064,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159444871536611328,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Low
48,1159447513457254400,['Irrelevant'],Low
48,1159448320219197442,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'Hashtags']",Low
48,1159450870670680064,['Irrelevant'],Low
48,1159451463904481281,['Irrelevant'],Low
43,1159454307780943873,"['ThirdPartyObservation', 'Hashtags']",Low
43,1159455092904529924,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Low
48,1159455496186814466,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'News']",Low
43,1159455597227413505,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
48,1159456899793915904,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159460285024837633,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Hashtags']",Low
43,1159462264497307648,"['ThirdPartyObservation', 'Hashtags']",Low
48,1159463036177932289,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Low
48,1159463560386269185,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
43,1159471984431915008,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
43,1159474224295112704,"['MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
48,1159475269956014081,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159476134284709889,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Low
48,1159482031203659776,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
43,1159490589357936643,"['ThirdPartyObservation', 'Hashtags', 'Sentiment']",Low
44,1159494329414516736,['Irrelevant'],Low
43,1159506850154348544,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
44,1159513664719859713,['Irrelevant'],Low
43,1159514451227205632,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'News']",High
43,1159515341363400704,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
44,1159515430169513984,['Irrelevant'],Low
44,1159516501940080645,['Irrelevant'],Low
44,1159516964550795264,['Irrelevant'],Low
44,1159517450058248194,['Irrelevant'],Low
48,1159518196963192833,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Hashtags']",Low
43,1159519311733481472,"['ThirdPartyObservation', 'Hashtags', 'Sentiment']",Low
43,1159521196804694016,"['Weather', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159521728642441220,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
44,1159524220688375809,['Irrelevant'],Low
43,1159527242726162433,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
43,1159530501385773056,"['Location', 'Factoid', 'Hashtags', 'News']",Medium
43,1159531212777484288,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
44,1159536512028987392,['Irrelevant'],Low
43,1159538185619177472,"['Location', 'NewSubEvent', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159546274779205633,"['FirstPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",High
48,1159549878646845441,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid']",Medium
44,1159552818656808965,['Irrelevant'],Low
48,1159560746159808512,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159564279051431944,['Irrelevant'],Low
48,1159566835056021506,['Irrelevant'],Low
48,1159591891324641280,['Irrelevant'],Low
44,1159613917146079233,['Irrelevant'],Low
47,1159616802214670336,['Irrelevant'],Low
48,1159621087715631106,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Medium
48,1159628136197316613,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'ContextualInformation', 'Advice']",Low
47,1159630069343694849,"['EmergingThreats', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159637528934174720,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid']",Low
44,1159638890791071744,['Irrelevant'],Low
48,1159645485449142273,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
43,1159647490141851648,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159648452835282944,"['Location', 'MultimediaShare', 'Hashtags', 'News']",High
43,1159651079568515072,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
48,1159652477991391233,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Official', 'News']",Medium
48,1159654434571505665,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid']",Low
43,1159654569195921408,"['MultimediaShare', 'Hashtags', 'News']",Low
43,1159658164679110657,"['MultimediaShare', 'Hashtags', 'News']",Low
43,1159660213927985154,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159660778175258624,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159660986787225600,['Irrelevant'],Low
43,1159663130881994752,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159663389167276032,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159663412328259584,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
43,1159663758249119744,"['Location', 'Factoid', 'Hashtags', 'News']",Medium
43,1159666133915639811,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
44,1159666527861272576,['Irrelevant'],Low
43,1159666686766616576,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
43,1159667084806123522,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags']",Low
43,1159667171502563328,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
43,1159671389411876865,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159671438728544256,"['Hashtags', 'Sentiment']",Low
43,1159671680517562368,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags']",Low
44,1159674117731311616,['Irrelevant'],Low
43,1159674584133701632,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159675592985329672,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags']",Low
43,1159676161120710657,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
48,1159677589772034049,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'Sentiment']",Low
43,1159677923634270208,"['Location', 'Factoid', 'Hashtags', 'News']",Medium
43,1159677986154733568,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159679179039789056,"['Location', 'Factoid', 'Hashtags', 'News']",Medium
43,1159680109097263104,"['Location', 'MultimediaShare', 'Factoid', 'News']",Medium
43,1159680293508452352,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159682366299955205,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159686545894457344,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159686699871432706,"['Location', 'Factoid', 'Hashtags', 'News']",High
47,1159686749313884161,['Irrelevant'],Low
48,1159687631719956480,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
43,1159688259674357760,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159688291077115904,"['Weather', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159689053085679616,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags', 'Advice']",High
43,1159690204342607872,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Hashtags', 'Advice', 'Sentiment']",Low
43,1159691843954548736,"['Location', 'MultimediaShare', 'ServiceAvailable', 'Factoid', 'Hashtags', 'News']",Medium
43,1159692090025971714,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159693160936722433,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
43,1159694510978473985,"['Volunteer', 'ThirdPartyObservation', 'Hashtags']",High
43,1159694854030581760,"['Volunteer', 'ThirdPartyObservation', 'Hashtags']",High
43,1159694926642372608,"['Volunteer', 'ThirdPartyObservation', 'Hashtags']",High
43,1159695055369601024,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'Advice']",High
48,1159696832743690244,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
43,1159697989075472390,"['ThirdPartyObservation', 'Location', 'Hashtags', 'Advice', 'Sentiment']",Low
43,1159699949136699392,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'ServiceAvailable', 'Hashtags']",High
43,1159700979777863680,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159702350086529024,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'News']",High
43,1159704137128267776,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159705808638103552,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
43,1159706153665695744,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159706191011831808,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159706200973275137,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
47,1159707004056809472,"['EmergingThreats', 'Official', 'Hashtags']",Low
43,1159708349593579520,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159708881809002496,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Low
48,1159708944211881985,['Irrelevant'],Low
43,1159709022179610624,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Hashtags', 'Sentiment']",Low
43,1159709027359744000,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
47,1159709219375001600,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
48,1159709661299466241,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'News']",High
48,1159709820963790849,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",High
43,1159710452437401601,"['Volunteer', 'ThirdPartyObservation', 'Hashtags']",Medium
48,1159712539002863616,['Irrelevant'],Low
43,1159712840967569408,"['MultimediaShare', 'Hashtags', 'News']",Low
43,1159713039202934784,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159713307907055617,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159713330484977664,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159713362814611456,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159713381785505792,"['ThirdPartyObservation', 'Weather', 'Location', 'Hashtags']",Low
43,1159713384457261056,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159713404652859397,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159713468901220356,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159713556046200833,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",High
43,1159714191650934784,"['Location', 'Hashtags', 'News']",Medium
43,1159714235942760448,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'News']",High
43,1159714674604048390,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags', 'Advice']",High
43,1159715503511724032,"['Weather', 'Location', 'MultimediaShare', 'Hashtags', 'Sentiment']",Low
43,1159715820441759744,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159716702558408704,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
43,1159719444320415745,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
43,1159719778082181120,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Official', 'Hashtags']",High
44,1159720198120902656,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
43,1159720829589999616,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",High
48,1159721826517422081,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159722184299831296,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
43,1159724217522200576,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159724324758011905,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159724761779462146,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
43,1159725125924732928,"['Weather', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159725223513481216,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",High
48,1159725361514590209,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
48,1159725368422621184,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159725370490392576,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid']",Low
43,1159725408356409344,"['Weather', 'Location', 'Factoid', 'News']",Medium
47,1159725642843377666,"['Weather', 'Location', 'EmergingThreats', 'Factoid', 'Official', 'Hashtags']",Medium
43,1159726458970886145,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
43,1159728035706261504,"['MultimediaShare', 'Hashtags', 'Sentiment']",Low
43,1159728519124885504,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
47,1159728606672760834,"['Location', 'MultimediaShare', 'Hashtags']",Low
47,1159728625035489282,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
48,1159728635097620480,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'Hashtags']",Low
47,1159728643775639552,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
47,1159729548004474880,"['Location', 'MultimediaShare', 'Official', 'Hashtags']",Medium
48,1159731297217986561,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
43,1159734075487207430,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159736135129501696,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",High
44,1159737895466524672,"['Location', 'Factoid', 'News']",Low
47,1159739032663805953,['Irrelevant'],Low
48,1159744859927994368,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
47,1159746219712770049,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Official', 'News']",High
47,1159746711763464192,"['Location', 'MultimediaShare', 'Hashtags']",Medium
47,1159746812766511104,"['Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Medium
43,1159749657964220421,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159751293667368960,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Low
43,1159756391319506944,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",High
44,1159757431951568896,['Irrelevant'],Low
43,1159757478399111168,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",High
43,1159758717572792320,"['Weather', 'Location', 'Factoid', 'Hashtags', 'News']",Medium
43,1159760079542898688,"['MultimediaShare', 'Hashtags', 'News']",Medium
43,1159760695942156288,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
43,1159760760001703936,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
43,1159760837235507200,"['ThirdPartyObservation', 'Location', 'Hashtags', 'Sentiment']",Low
43,1159760853694111745,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
43,1159762978574495744,['Irrelevant'],Low
47,1159763400982978560,"['Location', 'MultimediaShare', 'Official', 'Hashtags']",Low
43,1159763663001022465,['Irrelevant'],Low
48,1159765595484614656,"['FirstPartyObservation', 'Weather', 'EmergingThreats', 'Hashtags']",Low
44,1159767044448854019,['Irrelevant'],Low
47,1159767225093332992,"['Location', 'MultimediaShare', 'News']",Medium
47,1159767854868312065,"['Location', 'EmergingThreats', 'MultimediaShare', 'News']",Medium
43,1159768521749889024,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
48,1159769196445569025,['Irrelevant'],Low
48,1159770224725504000,['Irrelevant'],Low
43,1159771143663841280,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
48,1159772197143138304,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
48,1159772742335389696,['Irrelevant'],Low
48,1159774865605480455,['Irrelevant'],Low
43,1159776339043524608,"['ThirdPartyObservation', 'Weather', 'Location', 'Hashtags']",Medium
43,1159776436217008128,['Irrelevant'],Low
43,1159781929299800064,"['InformationWanted', 'Location', 'Hashtags', 'Discussion']",High
43,1159783104313118720,['Irrelevant'],Low
48,1159784262226317312,['Irrelevant'],Low
48,1159784732231708673,"['FirstPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
48,1159786170060038145,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
43,1159786460582539265,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'News']",Medium
47,1159787404619706368,['Irrelevant'],Low
43,1159790040584613889,"['Location', 'NewSubEvent', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
48,1159790215483068416,['Hashtags'],Low
48,1159791262377136133,['Hashtags'],Low
43,1159791319616634880,"['Volunteer', 'Hashtags']",Medium
47,1159792439848103936,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'News']",High
47,1159793278469967872,"['Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Medium
47,1159793982559465472,"['Location', 'MultimediaShare', 'Hashtags']",Low
48,1159796185810391041,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
43,1159798264947888129,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
47,1159801700292734977,"['Location', 'MultimediaShare']",Low
44,1159803160283815936,['Irrelevant'],Low
43,1159804609004634113,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
44,1159804897753219074,['Irrelevant'],Low
43,1159806196229922816,['Irrelevant'],Low
48,1159808409060777985,"['FirstPartyObservation', 'Weather', 'Location']",Low
44,1159810627105415174,['Irrelevant'],Low
43,1159811114118438912,"['ThirdPartyObservation', 'Weather', 'Location', 'MultimediaShare', 'Hashtags']",Low
47,1159812060642828288,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
48,1159814582082387969,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare']",Low
48,1159816068916862976,"['FirstPartyObservation', 'Weather', 'Advice', 'Sentiment']",High
47,1159816068916862976,['Irrelevant'],Low
43,1159817638735839235,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'Sentiment']",Medium
44,1159819509982588929,['Irrelevant'],Low
48,1159820171583709184,['Irrelevant'],Low
43,1159821285041459200,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
48,1159821984273797120,['Irrelevant'],Low
43,1159821992427737088,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Low
43,1159827517911384064,"['Weather', 'Location', 'MultimediaShare', 'ServiceAvailable', 'Factoid', 'Hashtags', 'News', 'Advice']",Medium
48,1159832539755716608,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags']",Low
43,1159838942314684416,"['Location', 'Hashtags', 'News']",High
43,1159838949050703874,"['Location', 'Hashtags', 'News']",High
43,1159838966389956608,"['Location', 'Hashtags', 'News']",High
43,1159838970089373696,"['Location', 'Hashtags', 'News']",High
43,1159838976888340480,"['Location', 'Hashtags', 'News']",High
43,1159838980197634048,"['Location', 'Hashtags', 'News']",High
43,1159838990796636162,"['Location', 'Hashtags', 'News']",High
43,1159838994194034688,"['Location', 'Hashtags', 'News']",High
43,1159838997453004800,"['Location', 'Hashtags', 'News']",High
48,1159841024388108288,"['FirstPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",High
47,1159843906382528512,['Irrelevant'],Low
43,1159846009674973185,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'Factoid', 'Hashtags']",High
48,1159846417264992256,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'News']",Low
43,1159846469949517824,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'Factoid', 'Hashtags', 'Advice']",High
47,1159853983365623808,"['Location', 'MultimediaShare', 'Hashtags', 'News']",Medium
48,1159858213631610882,['Irrelevant'],Low
48,1159858536530227202,['Irrelevant'],Low
48,1159859042698874881,['Irrelevant'],Low
44,1159859160483151872,['Irrelevant'],Low
48,1159859246814699520,['Irrelevant'],Low
48,1159859547726667782,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
48,1159859939046821890,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
