tweet_id,timestamp,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
"1.15764712057423872E18,",2019-08-03 13:39:16,"18.0,","7.0,","8.0,","51.0,","260.0,","932.0,","1.0,","0.0,","0.0,",0.0]
"1.15764771514213171E18,",2019-08-03 13:41:38,"7.0,","22.0,","5.0,","44.0,","81854.0,","45.0,","174.0,","0.0,","0.0,",0.0]
"1.15765068402154291E18,",2019-08-03 13:53:25,"2.0,","64.0,","23.0,","82.0,","5483.0,","2657.0,","214.0,","0.0,","0.0,",0.0]
"1.1576508458084352E18,",2019-08-03 13:54:04,"7.0,","47.0,","14.0,","86.0,","1172.0,","4163.0,","128.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15765087990391194E18,",2019-08-03 13:54:12,"7.0,","47.0,","14.0,","86.0,","89.0,","357.0,","2.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15765131897604915E18,",2019-08-03 13:55:57,"2.0,","64.0,","23.0,","82.0,","181.0,","103.0,","3.0,","0.0,","0.0,",0.0]
"1.15765220908301517E18,",2019-08-03 13:59:29,"1.0,","69.0,","24.0,","91.0,","17.0,","34.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15765641801679258E18,",2019-08-03 14:16:12,"3.0,","60.0,","18.0,","92.0,","944.0,","1837.0,","58.0,","0.0,","0.0,",0.0]
"1.15765952791700275E18,",2019-08-03 14:28:34,"3.0,","55.0,","53.0,","270.0,","309.0,","689.0,","0.0,","0.0,","0.0,",0.0]
"1.15766207779796992E18,",2019-08-03 14:38:42,"10.0,","48.0,","51.0,","231.0,","38.0,","21.0,","0.0,","0.0,","0.0,",0.0]
"1.15766216502674227E18,",2019-08-03 14:39:03,"3.0,","65.0,","8.0,","57.0,","373.0,","580.0,","14.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15766228969426944E18,",2019-08-03 14:39:32,"24.0,","31.0,","39.0,","182.0,","1143.0,","2315.0,","2.0,","0.0,","0.0,",0.0]
"1.15766321340145664E18,",2019-08-03 14:43:13,"33.0,","10.0,","10.0,","65.0,","180.0,","1451.0,","21.0,","28.56999969482422,","22.219999313354492,",25.0]
"1.15766532357278106E18,",2019-08-03 14:51:36,"7.0,","8.0,","6.0,","34.0,","735.0,","1827.0,","13.0,","25.0,","11.109999656677246,",15.380000114440918]
"1.15766706505611264E18,",2019-08-03 14:58:31,"3.0,","62.0,","13.0,","89.0,","181.0,","103.0,","3.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15766716935172096E18,",2019-08-03 14:58:56,"13.0,","43.0,","16.0,","77.0,","560.0,","1145.0,","2.0,","22.219999313354492,","22.219999313354492,",22.219999313354492]
"1.15766759805556326E18,",2019-08-03 15:00:38,"3.0,","62.0,","13.0,","89.0,","2299.0,","3551.0,","121.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15766865466800947E18,",2019-08-03 15:04:50,"13.0,","43.0,","16.0,","77.0,","1162.0,","669.0,","81.0,","22.219999313354492,","22.219999313354492,",22.219999313354492]
"1.15767030271469978E18,",2019-08-03 15:11:23,"7.0,","51.0,","10.0,","65.0,","110.0,","765.0,","4.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15767051150733312E18,",2019-08-03 15:12:13,"1.0,","69.0,","24.0,","91.0,","2100.0,","3342.0,","224.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15767313908761395E18,",2019-08-03 15:22:39,"1.0,","65.0,","27.0,","153.0,","5418.0,","0.0,","214.0,","0.0,","0.0,",0.0]
"1.15767528197453414E18,",2019-08-03 15:31:10,"3.0,","26.0,","15.0,","82.0,","69.0,","334.0,","5.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15767606702235238E18,",2019-08-03 15:34:17,"3.0,","65.0,","8.0,","57.0,","91.0,","125.0,","2.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15767627051747738E18,",2019-08-03 15:35:06,"3.0,","59.0,","27.0,","152.0,","74.0,","362.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15767679008671744E18,",2019-08-03 15:37:10,"4.0,","56.0,","16.0,","74.0,","40.0,","42.0,","0.0,","0.0,","0.0,",0.0]
"1.15767708136862925E18,",2019-08-03 15:38:19,"1.0,","63.0,","25.0,","142.0,","77.0,","413.0,","2.0,","0.0,","0.0,",0.0]
"1.15767735945087795E18,",2019-08-03 15:39:25,"9.0,","46.0,","20.0,","81.0,","1463.0,","660.0,","32.0,","0.0,","0.0,",0.0]
"1.15767945666578432E18,",2019-08-03 15:47:45,"3.0,","52.0,","40.0,","194.0,","1443.0,","3612.0,","10.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15768084596199014E18,",2019-08-03 15:53:17,"1.0,","69.0,","24.0,","91.0,","53.0,","141.0,","8.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15768194121229107E18,",2019-08-03 15:57:38,"3.0,","52.0,","12.0,","70.0,","743.0,","1541.0,","10.0,","0.0,","0.0,",0.0]
"1.15768276949900083E18,",2019-08-03 16:00:55,"0.0,","17.0,","49.0,","251.0,","169.0,","215.0,","3.0,","0.0,","0.0,",0.0]
"1.15768415320011981E18,",2019-08-03 16:06:25,"53.0,","13.0,","29.0,","123.0,","628.0,","848.0,","6.0,","0.0,","0.0,",0.0]
"1.15768429552965222E18,",2019-08-03 16:06:59,"5.0,","55.0,","13.0,","87.0,","1300.0,","29.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15768463377921229E18,",2019-08-03 16:08:20,"2.0,","64.0,","23.0,","82.0,","2267.0,","694.0,","104.0,","0.0,","0.0,",0.0]
"1.15768469236106445E18,",2019-08-03 16:08:34,"1.0,","65.0,","18.0,","86.0,","2267.0,","694.0,","104.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15768631364410163E18,",2019-08-03 16:15:00,"2.0,","65.0,","14.0,","76.0,","908.0,","1573.0,","88.0,","25.0,","22.219999313354492,",23.530000686645508]
"1.15768767388616704E18,",2019-08-03 16:20:24,"1.0,","71.0,","46.0,","207.0,","173.0,","210.0,","6.0,","0.0,","0.0,",0.0]
"1.15768801914446643E18,",2019-08-03 16:21:47,"1.0,","62.0,","48.0,","257.0,","19697.0,","1.0,","392.0,","0.0,","0.0,",0.0]
"1.15768824814104576E18,",2019-08-03 16:22:41,"4.0,","57.0,","13.0,","88.0,","1646.0,","1617.0,","732.0,","0.0,","0.0,",0.0]
"1.1576885274648617E18,",2019-08-03 16:23:48,"3.0,","27.0,","19.0,","86.0,","17773.0,","16338.0,","186.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15769307879205274E18,",2019-08-03 16:41:53,"3.0,","61.0,","45.0,","219.0,","127.0,","435.0,","6.0,","0.0,","0.0,",0.0]
"1.15769357867783782E18,",2019-08-03 16:43:52,"2.0,","60.0,","29.0,","141.0,","1323.0,","773.0,","7.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15769891400851866E18,",2019-08-03 17:05:04,"11.0,","50.0,","23.0,","126.0,","60.0,","77.0,","0.0,","0.0,","0.0,",0.0]
"1.15769997778477875E18,",2019-08-03 17:09:18,"3.0,","65.0,","8.0,","57.0,","577.0,","2352.0,","4.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15770085798049382E18,",2019-08-03 17:12:48,"1.0,","53.0,","52.0,","259.0,","41.0,","281.0,","0.0,","0.0,","0.0,",0.0]
"1.15770098978223309E18,",2019-08-03 17:13:19,"1.0,","53.0,","52.0,","259.0,","112.0,","433.0,","3.0,","0.0,","0.0,",0.0]
"1.15770155804332442E18,",2019-08-03 17:15:35,"3.0,","62.0,","13.0,","89.0,","303.0,","1465.0,","11.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15770235191589274E18,",2019-08-03 17:18:44,"7.0,","51.0,","34.0,","161.0,","80.0,","139.0,","3.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15770242890667622E18,",2019-08-03 17:19:02,"2.0,","64.0,","23.0,","82.0,","6263.0,","1410.0,","12.0,","0.0,","0.0,",0.0]
"1.15770511025815962E18,",2019-08-03 17:29:42,"1.0,","63.0,","57.0,","278.0,","795.0,","1432.0,","5.0,","0.0,","0.0,",0.0]
"1.15770568986483507E18,",2019-08-03 17:32:00,"13.0,","43.0,","16.0,","77.0,","479.0,","1281.0,","18.0,","22.219999313354492,","22.219999313354492,",22.219999313354492]
"1.15770794806550938E18,",2019-08-03 17:40:58,"1.0,","67.0,","40.0,","194.0,","141.0,","900.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15770809479904051E18,",2019-08-03 17:41:33,"3.0,","30.0,","12.0,","56.0,","587.0,","2411.0,","97.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15770844552654848E18,",2019-08-03 17:42:57,"2.0,","62.0,","60.0,","285.0,","10731.0,","3978.0,","458.0,","0.0,","0.0,",0.0]
"1.15770999951638938E18,",2019-08-03 17:49:07,"3.0,","30.0,","12.0,","56.0,","587.0,","2411.0,","97.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15771562842753434E18,",2019-08-03 18:11:29,"5.0,","54.0,","54.0,","277.0,","55.0,","90.0,","1.0,","0.0,","0.0,",0.0]
"1.15771578896448717E18,",2019-08-03 18:12:08,"1.0,","69.0,","24.0,","91.0,","585.0,","379.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15771628198813696E18,",2019-08-03 18:14:05,"6.0,","53.0,","11.0,","39.0,","263.0,","693.0,","21.0,","0.0,","0.0,",0.0]
"1.15771783802458931E18,",2019-08-03 18:20:16,"12.0,","7.0,","22.0,","109.0,","77990.0,","541.0,","1456.0,","0.0,","0.0,",0.0]
"1.15771796500702822E18,",2019-08-03 18:20:46,"2.0,","64.0,","42.0,","172.0,","63.0,","101.0,","0.0,","0.0,","0.0,",0.0]
"1.15772018706555699E18,",2019-08-03 18:29:36,"26.0,","26.0,","20.0,","78.0,","1500.0,","973.0,","20.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15772089715704627E18,",2019-08-03 18:32:25,"23.0,","43.0,","20.0,","92.0,","8378.0,","9071.0,","8.0,","0.0,","0.0,",0.0]
"1.15772104845817856E18,",2019-08-03 18:33:02,"7.0,","52.0,","40.0,","184.0,","5.0,","15.0,","0.0,","0.0,","0.0,",0.0]
"1.1577216833373184E18,",2019-08-03 18:35:33,"1.0,","65.0,","42.0,","251.0,","53.0,","5.0,","1.0,","0.0,","0.0,",0.0]
"1.15772646077966336E18,",2019-08-03 18:54:32,"3.0,","63.0,","18.0,","87.0,","955414.0,","2497.0,","2155.0,","0.0,","0.0,",0.0]
"1.15772659275342643E18,",2019-08-03 18:55:03,"1.0,","55.0,","34.0,","191.0,","46.0,","285.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15772761881440256E18,",2019-08-03 18:59:08,"3.0,","63.0,","18.0,","87.0,","680.0,","2994.0,","19.0,","0.0,","0.0,",0.0]
"1.15772796091444019E18,",2019-08-03 19:00:30,"2.0,","66.0,","52.0,","279.0,","397.0,","598.0,","4.0,","0.0,","0.0,",0.0]
"1.15772856991896781E18,",2019-08-03 19:02:55,"2.0,","50.0,","52.0,","279.0,","181.0,","562.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15772889487251046E18,",2019-08-03 19:04:12,"12.0,","39.0,","26.0,","154.0,","853.0,","5002.0,","0.0,","0.0,","0.0,",0.0]
"1.15772911008662733E18,",2019-08-03 19:05:04,"12.0,","35.0,","44.0,","184.0,","401.0,","805.0,","32.0,","0.0,","0.0,",0.0]
"1.15772935178332979E18,",2019-08-03 19:06:01,"7.0,","4.0,","4.0,","23.0,","41085.0,","8524.0,","467.0,","0.0,","0.0,",0.0]
"1.15772950275311206E18,",2019-08-03 19:06:37,"1.0,","66.0,","44.0,","217.0,","2292.0,","4499.0,","29.0,","0.0,","0.0,",0.0]
"1.15773510097041408E18,",2019-08-03 19:28:52,"1.0,","63.0,","40.0,","174.0,","23884.0,","9878.0,","136.0,","0.0,","0.0,",0.0]
"1.15773690611498189E18,",2019-08-03 19:36:02,"1.0,","71.0,","29.0,","130.0,","21.0,","198.0,","0.0,","0.0,","0.0,",0.0]
"1.15773717280139674E18,",2019-08-03 19:37:06,"42.0,","9.0,","9.0,","30.0,","2191.0,","1371.0,","70.0,","0.0,","0.0,",0.0]
"1.15774499244368691E18,",2019-08-03 20:08:10,"2.0,","61.0,","44.0,","246.0,","2675.0,","1915.0,","39.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15774525837491814E18,",2019-08-03 20:09:14,"5.0,","59.0,","16.0,","73.0,","264.0,","885.0,","1.0,","0.0,","0.0,",0.0]
"1.15774671227601306E18,",2019-08-03 20:15:00,"6.0,","47.0,","20.0,","108.0,","871.0,","1026.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15774894797418086E18,",2019-08-03 20:23:53,"1.0,","69.0,","27.0,","98.0,","27919.0,","23066.0,","859.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15775041359818342E18,",2019-08-03 20:29:43,"16.0,","36.0,","16.0,","82.0,","32.0,","119.0,","0.0,","0.0,","0.0,",0.0]
"1.15775107743087821E18,",2019-08-03 20:32:21,"7.0,","55.0,","12.0,","83.0,","1728.0,","3498.0,","14.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15775658671187149E18,",2019-08-03 20:54:15,"5.0,","48.0,","17.0,","73.0,","317.0,","241.0,","3.0,","0.0,","0.0,",0.0]
"1.15775929370329907E18,",2019-08-03 21:05:00,"2.0,","60.0,","9.0,","56.0,","2768.0,","742.0,","96.0,","33.33000183105469,","22.219999313354492,",26.670000076293945]
"1.15776004463466086E18,",2019-08-03 21:07:59,"14.0,","49.0,","35.0,","153.0,","1090.0,","1407.0,","2.0,","0.0,","0.0,",0.0]
"1.15776021151768166E18,",2019-08-03 21:08:39,"3.0,","62.0,","13.0,","89.0,","32192.0,","31979.0,","164.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15776041196328141E18,",2019-08-03 21:09:27,"8.0,","62.0,","38.0,","207.0,","321.0,","330.0,","5.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1577611058229248E18,",2019-08-03 21:12:12,"13.0,","43.0,","16.0,","77.0,","89.0,","76.0,","7.0,","22.219999313354492,","22.219999313354492,",22.219999313354492]
"1.15776440625767219E18,",2019-08-03 21:25:19,"7.0,","50.0,","52.0,","233.0,","89.0,","298.0,","3.0,","0.0,","0.0,",0.0]
"1.15776584586040934E18,",2019-08-03 21:31:02,"1.0,","66.0,","21.0,","124.0,","4154.0,","3781.0,","42.0,","0.0,","0.0,",0.0]
"1.15776633438763827E18,",2019-08-03 21:32:59,"14.0,","39.0,","13.0,","79.0,","23680.0,","5997.0,","1112.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1577685513750528E18,",2019-08-03 21:41:47,"7.0,","60.0,","19.0,","95.0,","46.0,","320.0,","0.0,","0.0,","0.0,",0.0]
"1.15776927996361523E18,",2019-08-03 21:44:41,"18.0,","39.0,","25.0,","144.0,","1496.0,","4990.0,","13.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15777283599516877E18,",2019-08-03 21:58:49,"11.0,","18.0,","9.0,","43.0,","124.0,","671.0,","0.0,","40.0,","22.219999313354492,",28.56999969482422]
"1.15777398836760166E18,",2019-08-03 22:03:23,"3.0,","26.0,","15.0,","82.0,","872.0,","1987.0,","49.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.1577776797284352E18,",2019-08-03 22:18:03,"2.0,","54.0,","19.0,","131.0,","756.0,","243.0,","62.0,","0.0,","0.0,",0.0]
"1.15778838092890522E18,",2019-08-03 23:00:35,"6.0,","45.0,","11.0,","56.0,","48.0,","460.0,","0.0,","0.0,","0.0,",0.0]
"1.15778935844918477E18,",2019-08-03 23:04:28,"4.0,","57.0,","40.0,","165.0,","1232.0,","863.0,","15.0,","0.0,","0.0,",0.0]
"1.1577918314611753E18,",2019-08-03 23:14:18,"6.0,","54.0,","33.0,","173.0,","1598.0,","845.0,","39.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1577919074115625E18,",2019-08-03 23:14:36,"3.0,","52.0,","12.0,","70.0,","2949.0,","4983.0,","0.0,","0.0,","0.0,",0.0]
"1.15779216654832026E18,",2019-08-03 23:15:37,"48.0,","17.0,","24.0,","123.0,","1598.0,","845.0,","39.0,","0.0,","0.0,",0.0]
"1.15779308878747648E18,",2019-08-03 23:19:17,"19.0,","35.0,","15.0,","63.0,","2353.0,","959.0,","65.0,","0.0,","0.0,",0.0]
"1.15779667751807795E18,",2019-08-03 23:33:33,"44.0,","16.0,","12.0,","68.0,","96.0,","166.0,","7.0,","0.0,","0.0,",0.0]
"1.15780017881382912E18,",2019-08-03 23:47:28,"24.0,","12.0,","40.0,","243.0,","94748.0,","93.0,","1587.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15780253381496422E18,",2019-08-03 23:56:49,"7.0,","51.0,","10.0,","65.0,","2304.0,","1493.0,","86.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15780509705044378E18,",2019-08-04 00:07:00,"6.0,","54.0,","29.0,","163.0,","2.0,","0.0,","0.0,","0.0,","0.0,",0.0]
"1.15780855588346675E18,",2019-08-04 00:20:45,"44.0,","16.0,","12.0,","68.0,","474.0,","833.0,","10.0,","0.0,","0.0,",0.0]
"1.15781030326385869E18,",2019-08-04 00:27:42,"1.0,","66.0,","54.0,","244.0,","208.0,","1955.0,","4.0,","0.0,","0.0,",0.0]
"1.15781268133359206E18,",2019-08-04 00:37:09,"5.0,","21.0,","12.0,","56.0,","211.0,","1466.0,","0.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15782166058785587E18,",2019-08-04 01:12:49,"3.0,","52.0,","12.0,","70.0,","4041.0,","4931.0,","7.0,","0.0,","0.0,",0.0]
"1.1578243231948841E18,",2019-08-04 01:23:24,"6.0,","51.0,","15.0,","81.0,","338.0,","1083.0,","3.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15782783910381978E18,",2019-08-04 01:37:22,"3.0,","64.0,","35.0,","201.0,","1332.0,","4997.0,","53.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15783822066451251E18,",2019-08-04 02:18:38,"1.0,","49.0,","52.0,","262.0,","469.0,","1104.0,","42.0,","0.0,","0.0,",0.0]
"1.15784080717040026E18,",2019-08-04 02:28:54,"3.0,","65.0,","8.0,","57.0,","104.0,","265.0,","23.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.1578423754456064E18,",2019-08-04 02:35:08,"17.0,","41.0,","30.0,","161.0,","13.0,","164.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15784459860728627E18,",2019-08-04 02:43:58,"24.0,","22.0,","8.0,","57.0,","1.0,","39.0,","0.0,","0.0,","0.0,",0.0]
"1.15784564319863194E18,",2019-08-04 02:48:07,"3.0,","26.0,","15.0,","82.0,","5927.0,","240.0,","190.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15784573958375834E18,",2019-08-04 02:48:30,"3.0,","60.0,","18.0,","92.0,","5927.0,","240.0,","190.0,","0.0,","0.0,",0.0]
"1.1578477880692777E18,",2019-08-04 02:56:39,"12.0,","10.0,","27.0,","113.0,","138.0,","313.0,","2.0,","0.0,","0.0,",0.0]
"1.15785059173484544E18,",2019-08-04 03:07:47,"12.0,","25.0,","6.0,","30.0,","569.0,","3019.0,","11.0,","33.33000183105469,","11.109999656677246,",16.670000076293945]
"1.15786362967847322E18,",2019-08-04 03:59:36,"10.0,","43.0,","53.0,","214.0,","6226.0,","6122.0,","23.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15786769972636467E18,",2019-08-04 04:15:46,"2.0,","58.0,","59.0,","267.0,","2167.0,","344.0,","8.0,","0.0,","0.0,",0.0]
"1.15787024433936384E18,",2019-08-04 04:25:53,"28.0,","33.0,","20.0,","118.0,","127.0,","4.0,","2.0,","0.0,","0.0,",0.0]
"1.15787774880887194E18,",2019-08-04 04:55:42,"31.0,","24.0,","11.0,","58.0,","1697.0,","1541.0,","42.0,","0.0,","0.0,",0.0]
"1.15788228189954867E18,",2019-08-04 05:13:43,"10.0,","52.0,","9.0,","69.0,","473.0,","4839.0,","3.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15788360549183488E18,",2019-08-04 05:18:58,"5.0,","59.0,","36.0,","153.0,","161.0,","53.0,","3.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15788514500692378E18,",2019-08-04 05:25:05,"7.0,","51.0,","10.0,","65.0,","3100.0,","5000.0,","517.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15789186276777984E18,",2019-08-04 05:51:47,"2.0,","55.0,","55.0,","277.0,","3042.0,","368.0,","149.0,","0.0,","0.0,",0.0]
"1.15789306859668275E18,",2019-08-04 05:56:34,"3.0,","62.0,","17.0,","68.0,","5483.0,","2657.0,","214.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15789327624391066E18,",2019-08-04 05:57:24,"2.0,","62.0,","9.0,","63.0,","683.0,","1841.0,","15.0,","0.0,","0.0,",0.0]
"1.15790445353569894E18,",2019-08-04 06:41:49,"2.0,","52.0,","59.0,","277.0,","198.0,","257.0,","1.0,","0.0,","0.0,",0.0]
"1.1579073881350185E18,",2019-08-04 06:53:28,"11.0,","46.0,","12.0,","66.0,","222.0,","448.0,","10.0,","28.56999969482422,","22.219999313354492,",25.0]
"1.15790801123248538E18,",2019-08-04 06:55:57,"1.0,","65.0,","36.0,","186.0,","2.0,","24.0,","0.0,","0.0,","0.0,",0.0]
"1.15791003764330086E18,",2019-08-04 07:04:00,"3.0,","62.0,","13.0,","89.0,","4848.0,","5306.0,","6.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15791237498637926E18,",2019-08-04 07:13:17,"3.0,","62.0,","13.0,","89.0,","13051.0,","13384.0,","59.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15791667863171072E18,",2019-08-04 07:30:23,"1.0,","47.0,","46.0,","232.0,","18.0,","16.0,","0.0,","0.0,","0.0,",0.0]
"1.15792155953480909E18,",2019-08-04 07:49:47,"3.0,","52.0,","54.0,","265.0,","18.0,","16.0,","0.0,","0.0,","0.0,",0.0]
"1.15792430639292826E18,",2019-08-04 08:00:42,"7.0,","52.0,","30.0,","138.0,","89213.0,","6741.0,","1185.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15792793317401395E18,",2019-08-04 08:15:07,"3.0,","62.0,","17.0,","88.0,","25411.0,","5831.0,","355.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15793041423910093E18,",2019-08-04 08:24:58,"21.0,","5.0,","58.0,","223.0,","2.0,","8.0,","0.0,","0.0,","0.0,",0.0]
"1.15793072041472819E18,",2019-08-04 08:26:11,"5.0,","60.0,","48.0,","232.0,","76.0,","358.0,","2.0,","0.0,","0.0,",0.0]
"1.15793157365377843E18,",2019-08-04 08:29:35,"4.0,","53.0,","22.0,","122.0,","3999.0,","397.0,","94.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15793213494813491E18,",2019-08-04 08:31:48,"4.0,","60.0,","27.0,","121.0,","987.0,","1394.0,","36.0,","0.0,","0.0,",0.0]
"1.15793539141831066E18,",2019-08-04 08:44:45,"27.0,","31.0,","52.0,","256.0,","113.0,","235.0,","0.0,","0.0,","0.0,",0.0]
"1.1579361556162601E18,",2019-08-04 08:47:47,"13.0,","43.0,","16.0,","77.0,","5190.0,","5465.0,","41.0,","22.219999313354492,","22.219999313354492,",22.219999313354492]
"1.15793750711319347E18,",2019-08-04 08:53:09,"3.0,","60.0,","41.0,","217.0,","650.0,","1696.0,","1.0,","0.0,","0.0,",0.0]
"1.15794164774283264E18,",2019-08-04 09:09:36,"2.0,","55.0,","35.0,","138.0,","3842.0,","723.0,","141.0,","0.0,","0.0,",0.0]
"1.15794393665422131E18,",2019-08-04 09:18:42,"13.0,","43.0,","16.0,","77.0,","559.0,","241.0,","42.0,","22.219999313354492,","22.219999313354492,",22.219999313354492]
"1.1579472865273815E18,",2019-08-04 09:32:01,"44.0,","27.0,","34.0,","137.0,","325.0,","629.0,","18.0,","0.0,","0.0,",0.0]
"1.15794744724051558E18,",2019-08-04 09:32:39,"19.0,","11.0,","10.0,","61.0,","827.0,","797.0,","43.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15795036640900301E18,",2019-08-04 09:44:15,"3.0,","56.0,","47.0,","256.0,","1336.0,","3.0,","33.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15795144316213248E18,",2019-08-04 09:48:32,"1.0,","67.0,","46.0,","255.0,","182.0,","473.0,","16.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15795354213049139E18,",2019-08-04 09:56:52,"3.0,","63.0,","24.0,","123.0,","97.0,","1028.0,","1.0,","0.0,","0.0,",0.0]
"1.15796310882193818E18,",2019-08-04 10:34:53,"11.0,","38.0,","9.0,","57.0,","2.5491855E7,","70.0,","114279.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15796359643901542E18,",2019-08-04 10:36:49,"11.0,","38.0,","9.0,","57.0,","315.0,","1481.0,","14.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15796401767732429E18,",2019-08-04 10:38:30,"1.0,","60.0,","40.0,","209.0,","654.0,","713.0,","26.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15796435450924646E18,",2019-08-04 10:39:50,"3.0,","62.0,","13.0,","89.0,","10240.0,","9119.0,","18.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15796457574626509E18,",2019-08-04 10:40:43,"11.0,","38.0,","9.0,","57.0,","1145.0,","3.0,","38.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15796577220082893E18,",2019-08-04 10:45:28,"18.0,","7.0,","8.0,","51.0,","5964.0,","1973.0,","306.0,","0.0,","0.0,",0.0]
"1.1579661342027776E18,",2019-08-04 10:46:55,"11.0,","38.0,","9.0,","57.0,","128.0,","22.0,","17.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15796636581647565E18,",2019-08-04 10:47:50,"11.0,","38.0,","11.0,","59.0,","2148.0,","2135.0,","8.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15796732733952819E18,",2019-08-04 10:51:39,"11.0,","38.0,","9.0,","57.0,","653.0,","298.0,","81.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15796732811968512E18,",2019-08-04 10:51:39,"11.0,","38.0,","9.0,","57.0,","117.0,","451.0,","2.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.1579673291013079E18,",2019-08-04 10:51:39,"7.0,","55.0,","20.0,","103.0,","195.0,","405.0,","3.0,","0.0,","0.0,",0.0]
"1.15796904581729894E18,",2019-08-04 10:58:29,"11.0,","38.0,","9.0,","57.0,","44272.0,","1915.0,","275.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15796944550919782E18,",2019-08-04 11:00:04,"11.0,","38.0,","9.0,","57.0,","722.0,","2152.0,","30.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15796980142956544E18,",2019-08-04 11:01:29,"1.0,","60.0,","34.0,","148.0,","61447.0,","552.0,","545.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15797016946714624E18,",2019-08-04 11:02:57,"11.0,","36.0,","9.0,","57.0,","195.0,","419.0,","1.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
